booking_id,passenger_id,flight_id,booking_date,ticket_price,seat_class
4449,190,27,2024-08-22,7158,Economy
4450,939,18,2024-07-11,4853,Economy
4451,884,29,2024-03-22,62143,Business
4452,444,16,2024-10-11,11846,Economy
4453,228,37,2024-01-17,46611,Business
4454,267,4,2024-03-21,46604,Business
4455,112,45,2024-11-05,12907,Economy
4456,231,9,2024-08-24,11081,Economy
4457,185,35,2024-02-14,12381,Economy
4458,121,25,2024-04-23,10259,Business
4459,306,50,2024-10-15,11798,Business
4460,129,28,2024-08-02,55790,Business
4461,662,22,2024-03-28,25784,Business
4462,567,42,2024-06-04,30923,Business
4463,603,32,2024-05-15,7066,Business
4464,464,47,2024-01-01,43498,Business
4465,836,1,2024-08-02,51629,Business
4466,772,27,2024-01-12,3730,Economy
4467,559,1,2024-12-06,12257,Economy
4468,983,11,2024-10-31,5718,Economy
4469,191,50,2024-02-09,43228,Business
4470,904,16,2024-11-13,7579,Economy
4471,266,35,2024-10-20,12581,Economy
4472,231,12,2024-03-21,29221,Business
4473,254,14,2024-03-29,5748,Economy
4474,251,23,2024-02-04,5522,Economy
4475,830,24,2024-11-29,49095,Business
4476,874,4,2024-02-28,8531,Economy
4477,291,22,2024-12-15,6703,Economy
4478,876,26,2024-10-24,31282,Business
4479,639,13,2024-05-05,5657,Economy
4480,302,16,2024-07-20,12700,Economy
4481,437,9,2024-01-04,8682,Economy
4482,578,48,2024-10-02,5006,Economy
4483,130,18,2024-05-18,5649,Economy
4484,901,38,2024-01-30,47691,Business
4485,770,39,2024-07-20,21550,Business
4486,975,4,2024-03-01,6976,Economy
4487,991,32,2024-07-24,4232,Economy
4488,493,30,2024-06-07,40419,Business
4489,164,5,2024-01-08,27888,Business
4490,610,50,2024-05-17,12279,Economy
4491,209,29,2024-06-24,12600,Economy
4492,136,12,2024-07-21,13963,Business
4493,720,15,2024-02-21,52808,Business
4494,238,47,2024-07-24,9939,Economy
4495,876,18,2024-08-30,23810,Business
4496,684,33,2024-11-18,37013,Business
4497,393,7,2024-03-13,13171,Economy
4498,436,8,2024-08-17,3433,Economy
4499,5,37,2024-10-30,13810,Economy
4500,760,35,2024-05-17,22013,Business
4501,277,4,2024-04-07,14553,Economy
4502,109,5,2024-06-30,8437,Economy
4503,364,1,2024-06-11,7438,Economy
4504,215,47,2024-03-12,12533,Economy
4505,656,7,2024-06-02,13914,Economy
4506,862,4,2024-09-21,67584,Business
4507,940,38,2024-08-24,7275,Economy
4508,478,39,2024-03-05,36941,Business
4509,881,9,2024-03-19,11220,Economy
4510,559,16,2024-12-28,46118,Business
4511,718,35,2024-02-26,3121,Economy
4512,310,50,2024-10-04,68571,Business
4513,43,28,2024-09-09,29988,Business
4514,985,14,2024-04-30,12648,Economy
4515,604,36,2024-08-08,16487,Business
4516,367,40,2024-01-30,8575,Economy
4517,479,46,2024-10-04,60792,Business
4518,282,4,2024-09-23,69989,Business
4519,805,23,2024-09-26,11871,Economy
4520,176,50,2024-06-13,66629,Business
4521,139,26,2024-03-29,11321,Economy
4522,273,26,2024-09-03,13788,Economy
4523,599,50,2024-03-27,43995,Business
4524,947,14,2024-11-22,52920,Business
4525,83,38,2024-07-19,12100,Economy
4526,163,12,2024-04-03,5130,Business
4527,774,7,2024-09-30,8778,Economy
4528,747,43,2024-11-21,26020,Business
4529,776,20,2024-08-16,12051,Economy
4530,422,13,2024-10-28,27629,Business
4531,662,1,2024-02-16,5662,Economy
4532,252,18,2024-02-14,26938,Business
4533,609,1,2024-01-07,55697,Business
4534,175,45,2024-08-15,5201,Economy
4535,420,26,2024-01-01,48917,Business
4536,848,4,2024-10-24,60401,Business
4537,199,12,2024-02-04,41360,Business
4538,663,3,2024-01-10,13068,Economy
4539,77,4,2024-02-13,7024,Economy
4540,380,49,2024-04-12,5203,Economy
4541,165,20,2024-08-25,4422,Economy
4542,973,38,2024-04-23,4758,Business
4543,712,3,2024-08-02,11665,Economy
4544,148,30,2024-09-05,8248,Economy
4545,410,18,2024-07-23,14224,Economy
4546,767,27,2024-01-29,61137,Business
4547,892,9,2024-07-19,32624,Business
4548,726,34,2024-06-30,3241,Economy
4549,587,21,2024-04-26,26736,Business
4550,205,18,2024-08-04,10285,Economy
4551,846,28,2024-12-03,6652,Economy
4552,690,8,2024-04-15,9723,Economy
4553,118,1,2024-11-25,41108,Business
4554,730,6,2024-08-10,21985,Business
4555,962,13,2024-02-20,49739,Business
4556,283,19,2024-02-29,10532,Economy
4557,183,30,2024-08-28,51449,Business
4558,489,27,2024-01-17,31319,Business
4559,810,17,2024-11-05,27600,Business
4560,639,3,2024-05-22,13104,Business
4561,485,21,2024-06-23,11382,Economy
4562,564,29,2024-01-11,11100,Economy
4563,635,40,2024-10-16,5825,Economy
4564,307,45,2024-04-03,5763,Economy
4565,294,36,2024-04-22,44324,Business
4566,274,50,2024-05-16,11129,Economy
4567,173,15,2024-05-17,60151,Business
4568,800,22,2024-04-10,37492,Business
4569,460,37,2024-01-06,8880,Economy
4570,896,19,2024-10-01,33542,Business
4571,388,49,2024-03-11,9434,Business
4572,288,45,2024-08-27,6241,Economy
4573,529,28,2024-12-27,12286,Business
4574,669,1,2024-01-02,33771,Business
4575,513,22,2024-11-16,67138,Business
4576,760,18,2024-03-30,9403,Economy
4577,744,18,2024-04-30,6097,Business
4578,856,3,2024-10-24,10814,Economy
4579,547,5,2024-05-14,10541,Business
4580,313,32,2024-11-27,16302,Business
4581,301,15,2024-08-21,40150,Business
4582,218,30,2024-01-27,53175,Business
4583,85,35,2024-08-19,58478,Business
4584,263,27,2024-08-27,14131,Economy
4585,898,25,2024-04-29,12800,Business
4586,377,43,2024-06-01,11510,Economy
4587,382,34,2024-11-07,3979,Economy
4588,153,29,2024-08-31,12451,Economy
4589,864,8,2024-01-06,47846,Business
4590,42,45,2024-08-20,6678,Business
4591,298,16,2024-07-05,60151,Business
4592,35,22,2024-01-19,14565,Economy
4593,254,29,2024-05-16,36197,Business
4594,217,2,2024-07-21,61675,Business
4595,682,14,2024-01-12,65735,Business
4596,718,8,2024-10-07,5998,Economy
4597,753,12,2024-08-03,66308,Business
4598,934,37,2024-11-24,14653,Business
4599,630,2,2024-09-19,60479,Business
4600,337,14,2024-09-14,10119,Business
4601,397,31,2024-04-15,30784,Business
4602,312,44,2024-03-27,56403,Business
4603,25,48,2024-06-10,6871,Business
4604,865,43,2024-11-22,22094,Business
4605,143,8,2024-12-21,11691,Business
4606,269,42,2024-10-14,14190,Business
4607,559,26,2024-12-15,7898,Business
4608,417,26,2024-04-15,4002,Economy
4609,781,5,2024-07-24,12467,Economy
4610,954,44,2024-01-08,29120,Business
4611,967,38,2024-10-24,11338,Economy
4612,860,40,2024-02-11,11036,Economy
4613,123,36,2024-03-19,46317,Business
4614,989,50,2024-04-14,10596,Economy
4615,93,30,2024-01-04,44365,Business
4616,626,17,2024-03-28,42264,Business
4617,162,2,2024-04-15,4427,Economy
4618,691,50,2024-05-01,43647,Business
4619,704,41,2024-11-03,4850,Economy
4620,290,23,2024-10-16,62935,Business
4621,28,25,2024-11-02,4040,Economy
4622,632,22,2024-10-02,28884,Business
4623,3,24,2024-05-12,7449,Economy
4624,238,36,2024-09-19,36159,Business
4625,832,4,2024-12-23,14366,Economy
4626,695,48,2024-02-08,18633,Business
4627,425,31,2024-09-14,9330,Economy
4628,650,25,2024-11-24,33070,Business
4629,695,8,2024-06-24,4686,Economy
4630,389,42,2024-05-09,13715,Economy
4631,524,6,2024-06-17,6272,Economy
4632,963,29,2024-01-24,10798,Economy
4633,56,39,2024-03-20,43104,Business
4634,44,29,2024-01-25,3509,Economy
4635,526,41,2024-10-03,11480,Economy
4636,656,5,2024-08-20,9588,Economy
4637,154,34,2024-03-25,26787,Business
4638,667,50,2024-05-31,46762,Business
4639,771,2,2024-12-04,10498,Economy
4640,151,34,2024-09-16,28097,Business
4641,657,42,2024-08-27,15641,Business
4642,78,27,2024-10-03,9930,Economy
4643,960,38,2024-12-16,14783,Economy
4644,615,25,2024-02-26,10737,Economy
4645,416,26,2024-03-08,12133,Economy
4646,34,34,2024-03-09,6933,Economy
4647,640,8,2024-08-21,13413,Economy
4648,776,12,2024-08-03,14018,Economy
4649,923,17,2024-05-23,32618,Business
4650,334,39,2024-07-14,13517,Economy
4651,260,22,2024-09-24,4769,Business
4652,84,12,2024-01-06,22691,Business
4653,306,11,2024-12-02,32173,Business
4654,418,39,2024-01-10,5559,Economy
4655,980,15,2024-08-22,36590,Business
4656,10,12,2024-10-09,63159,Business
4657,415,46,2024-01-31,12994,Economy
4658,386,42,2024-08-17,5160,Economy
4659,941,49,2024-05-30,9151,Economy
4660,326,9,2024-12-19,9508,Business
4661,361,23,2024-04-23,37533,Business
4662,514,49,2024-02-10,52131,Business
4663,798,18,2024-12-13,6982,Economy
4664,895,26,2024-12-25,23250,Business
4665,122,23,2024-10-18,69327,Business
4666,255,34,2024-07-08,56437,Business
4667,421,10,2024-04-11,6781,Economy
4668,439,3,2024-07-14,64764,Business
4669,619,50,2024-11-15,41185,Business
4670,600,5,2024-03-07,44686,Business
4671,581,32,2024-12-07,5210,Economy
4672,767,4,2024-05-11,12909,Economy
4673,538,25,2024-04-04,9729,Economy
4674,578,40,2024-03-06,9288,Economy
4675,427,26,2024-02-07,57501,Business
4676,182,13,2024-06-25,24227,Business
4677,603,48,2024-11-04,6528,Economy
4678,329,49,2024-10-10,56404,Business
4679,570,33,2024-08-25,63105,Business
4680,626,12,2024-07-09,5619,Business
4681,309,8,2024-05-06,26631,Business
4682,51,34,2024-05-08,4567,Economy
4683,336,13,2024-11-04,12822,Economy
4684,87,10,2024-03-05,5290,Business
4685,31,1,2024-02-04,42992,Business
4686,51,42,2024-12-03,56284,Business
4687,151,40,2024-02-04,33730,Business
4688,874,3,2024-05-25,6567,Economy
4689,308,8,2024-01-09,11463,Economy
4690,832,37,2024-09-10,23963,Business
4691,923,41,2024-10-05,21353,Business
4692,34,38,2024-11-09,46890,Business
4693,853,43,2024-07-15,24941,Business
4694,761,43,2024-12-23,7863,Economy
4695,931,1,2024-06-17,3911,Economy
4696,532,12,2024-04-29,34425,Business
4697,32,37,2024-09-05,60112,Business
4698,624,7,2024-11-14,56517,Business
4699,129,37,2024-10-06,13633,Economy
4700,878,24,2024-07-24,3070,Economy
4701,88,31,2024-12-03,36244,Business
4702,644,1,2024-08-17,57613,Business
4703,103,34,2024-08-08,66952,Business
4704,157,49,2024-11-29,4881,Business
4705,318,16,2024-06-06,37767,Business
4706,124,46,2024-03-24,33561,Business
4707,988,5,2024-12-02,10899,Economy
4708,677,40,2024-06-10,16705,Business
4709,14,4,2024-09-11,68994,Business
4710,202,42,2024-03-27,11131,Economy
4711,994,23,2024-02-01,9865,Economy
4712,89,49,2024-10-21,3737,Economy
4713,151,45,2024-06-19,12679,Economy
4714,204,34,2024-09-04,6440,Economy
4715,471,3,2024-04-07,28097,Business
4716,830,19,2024-06-07,62792,Business
4717,294,36,2024-11-07,7438,Economy
4718,506,28,2024-01-14,58523,Business
4719,887,9,2024-04-25,12609,Business
4720,946,1,2024-12-20,58203,Business
4721,330,5,2024-11-07,10720,Economy
4722,645,3,2024-12-18,15773,Business
4723,495,45,2024-05-02,11818,Economy
4724,608,23,2024-02-10,50094,Business
4725,393,13,2024-05-10,12912,Economy
4726,834,5,2024-10-12,4190,Business
4727,353,23,2024-10-05,14942,Economy
4728,755,7,2024-06-13,38153,Business
4729,278,46,2024-11-13,51938,Business
4730,255,39,2024-12-07,9526,Economy
4731,49,42,2024-09-08,4352,Business
4732,52,19,2024-01-06,3206,Economy
4733,735,20,2024-06-12,19365,Business
4734,553,18,2024-01-10,12899,Economy
4735,946,46,2024-10-06,5919,Economy
4736,84,35,2024-01-13,12643,Economy
4737,392,26,2024-03-23,6908,Economy
4738,527,24,2024-10-05,40529,Business
4739,644,45,2024-01-11,5631,Business
4740,156,26,2024-06-13,12962,Economy
4741,715,22,2024-02-16,41025,Business
4742,709,28,2024-12-29,6337,Economy
4743,740,16,2024-06-24,21321,Business
4744,205,4,2024-04-07,43319,Business
4745,270,2,2024-09-14,10077,Economy
4746,500,3,2024-09-15,9578,Business
4747,611,11,2024-01-22,12821,Economy
4748,717,40,2024-02-17,33144,Business
4749,81,6,2024-04-12,9386,Economy
4750,388,7,2024-02-19,40133,Business
4751,567,22,2024-10-14,8618,Economy
4752,167,26,2024-05-03,13782,Economy
4753,123,8,2024-10-31,8239,Business
4754,303,30,2024-12-16,5404,Economy
4755,19,21,2024-04-25,4918,Business
4756,488,31,2024-05-19,40505,Business
4757,304,31,2024-12-23,11713,Economy
4758,696,44,2024-03-11,4309,Economy
4759,455,49,2024-02-02,55170,Business
4760,764,5,2024-11-12,35965,Business
4761,591,18,2024-08-03,54788,Business
4762,418,9,2024-07-27,7066,Economy
4763,335,45,2024-10-22,4363,Business
4764,373,15,2024-01-07,9297,Economy
4765,76,48,2024-09-30,6155,Business
4766,133,24,2024-09-05,4778,Business
4767,222,25,2024-09-21,10346,Business
4768,339,4,2024-07-20,3680,Economy
4769,406,26,2024-05-02,5096,Business
4770,380,3,2024-03-07,13600,Economy
4771,649,28,2024-05-16,13221,Economy
4772,559,38,2024-03-02,6544,Economy
4773,601,3,2024-10-30,5701,Economy
4774,61,48,2024-05-01,5345,Economy
4775,374,9,2024-01-12,48429,Business
4776,162,45,2024-04-12,52631,Business
4777,583,30,2024-12-22,34312,Business
4778,879,8,2024-10-21,9429,Economy
4779,43,4,2024-11-15,9635,Business
4780,137,30,2024-06-27,42702,Business
4781,678,21,2024-05-11,21965,Business
4782,45,21,2024-05-26,41396,Business
4783,948,22,2024-04-25,5037,Economy
4784,571,2,2024-11-18,14769,Economy
4785,562,39,2024-07-18,49926,Business
4786,543,14,2024-05-25,47276,Business
4787,408,26,2024-03-21,12783,Economy
4788,814,44,2024-07-08,5020,Economy
4789,506,40,2024-09-10,8159,Economy
4790,717,27,2024-07-13,6845,Economy
4791,993,27,2024-02-22,22289,Business
4792,318,35,2024-08-04,10334,Economy
4793,11,19,2024-08-17,9907,Economy
4794,924,26,2024-01-09,6223,Economy
4795,362,5,2024-07-06,7561,Business
4796,73,24,2024-04-11,4111,Economy
4797,452,15,2024-12-13,9933,Economy
4798,509,7,2024-06-10,11073,Business
4799,356,34,2024-08-13,9118,Economy
4800,133,12,2024-05-10,13837,Business
4801,215,16,2024-10-29,44316,Business
4802,453,37,2024-05-15,14626,Economy
4803,385,17,2024-07-06,4590,Economy
4804,697,21,2024-12-21,11132,Business
4805,327,47,2024-08-23,12382,Economy
4806,956,48,2024-02-10,60980,Business
4807,988,48,2024-06-02,32155,Business
4808,440,22,2024-07-17,12072,Economy
4809,241,13,2024-06-14,38582,Business
4810,643,43,2024-10-13,55902,Business
4811,561,1,2024-07-10,10445,Business
4812,791,12,2024-05-04,66134,Business
4813,821,47,2024-02-15,36028,Business
4814,877,1,2024-11-24,12235,Economy
4815,191,11,2024-01-14,60686,Business
4816,501,16,2024-04-21,5353,Economy
4817,707,46,2024-11-05,31879,Business
4818,806,44,2024-03-09,12265,Economy
4819,882,26,2024-05-28,9232,Business
4820,191,36,2024-03-09,35466,Business
4821,782,11,2024-07-21,53291,Business
4822,633,38,2024-11-30,7231,Economy
4823,170,29,2024-08-30,13190,Economy
4824,956,46,2024-03-22,14811,Economy
4825,548,22,2024-11-29,3765,Economy
4826,140,16,2024-12-17,3355,Economy
4827,590,7,2024-05-08,4069,Economy
4828,434,40,2024-04-06,5870,Economy
4829,529,18,2024-05-30,6480,Economy
4830,985,20,2024-09-10,12906,Economy
4831,606,34,2024-03-17,14020,Economy
4832,495,22,2024-06-13,8378,Economy
4833,863,18,2024-12-19,20624,Business
4834,919,25,2024-01-30,46415,Business
4835,447,37,2024-12-19,6305,Economy
4836,565,15,2024-03-04,3061,Economy
4837,734,26,2024-05-25,6497,Economy
4838,690,10,2024-04-04,23732,Business
4839,936,9,2024-09-09,65268,Business
4840,479,14,2024-04-14,9785,Economy
4841,908,47,2024-09-16,9527,Economy
4842,412,20,2024-09-01,10257,Economy
4843,4,14,2024-10-12,10862,Business
4844,244,25,2024-01-18,45050,Business
4845,174,40,2024-09-14,21730,Business
4846,646,19,2024-02-13,13490,Economy
4847,485,46,2024-06-01,5167,Economy
4848,920,32,2024-05-18,14065,Economy
4849,664,28,2024-08-30,25889,Business
4850,439,30,2024-08-03,9082,Economy
4851,583,1,2024-08-08,3225,Economy
4852,863,3,2024-05-05,29022,Business
4853,825,33,2024-12-05,56892,Business
4854,905,17,2024-07-29,7632,Economy
4855,588,29,2024-05-16,67661,Business
4856,662,38,2024-04-16,11564,Economy
4857,948,14,2024-10-27,40411,Business
4858,863,39,2024-02-09,60000,Business
4859,36,38,2024-11-13,45101,Business
4860,15,19,2024-11-01,5341,Economy
4861,844,27,2024-08-11,32374,Business
4862,131,9,2024-04-23,53939,Business
4863,104,9,2024-02-21,14773,Economy
4864,562,38,2024-12-26,13822,Economy
4865,888,7,2024-06-17,48490,Business
4866,234,17,2024-01-09,14465,Economy
4867,75,12,2024-12-16,61270,Business
4868,760,45,2024-03-24,6163,Economy
4869,837,38,2024-09-28,69235,Business
4870,308,12,2024-11-22,8587,Economy
4871,408,46,2024-08-24,12416,Business
4872,868,33,2024-09-13,5109,Economy
4873,210,29,2024-09-26,11577,Business
4874,338,43,2024-10-06,12833,Business
4875,398,34,2024-01-26,14097,Business
4876,749,13,2024-12-23,52506,Business
4877,411,20,2024-08-27,55303,Business
4878,26,49,2024-12-13,60148,Business
4879,704,29,2024-11-15,54701,Business
4880,198,44,2024-10-04,3060,Economy
4881,877,40,2024-08-15,6298,Economy
4882,405,8,2024-01-26,12403,Economy
4883,902,10,2024-08-01,9294,Economy
4884,411,9,2024-01-04,9859,Economy
4885,331,23,2024-06-12,57261,Business
4886,974,18,2024-06-18,56244,Business
4887,331,21,2024-07-02,50145,Business
4888,103,12,2024-05-10,60485,Business
4889,282,1,2024-01-04,9331,Economy
4890,537,29,2024-06-21,21405,Business
4891,299,44,2024-01-30,13344,Business
4892,425,25,2024-06-29,46610,Business
4893,110,10,2024-03-30,43654,Business
4894,267,5,2024-09-19,42811,Business
4895,6,10,2024-04-13,11671,Economy
4896,417,35,2024-08-06,11397,Economy
4897,795,15,2024-06-11,9491,Business
4898,748,5,2024-08-19,7016,Economy
4899,419,13,2024-01-24,39098,Business
4900,158,14,2024-09-19,11964,Business
4901,178,3,2024-12-21,10358,Business
4902,554,40,2024-09-30,3498,Economy
4903,624,50,2024-05-22,6483,Economy
4904,276,43,2024-10-23,12566,Economy
4905,789,28,2024-11-22,12951,Economy
4906,488,39,2024-09-05,21685,Business
4907,861,18,2024-06-21,12097,Economy
4908,276,8,2024-04-17,55018,Business
4909,625,18,2024-09-26,7895,Economy
4910,326,3,2024-08-25,8798,Economy
4911,772,50,2024-07-12,43210,Business
4912,522,1,2024-10-20,69308,Business
4913,656,41,2024-04-24,6469,Business
4914,910,22,2024-10-26,5299,Economy
4915,674,28,2024-01-01,14751,Economy
4916,632,17,2024-05-18,13660,Economy
4917,893,3,2024-04-29,8796,Economy
4918,934,34,2024-11-03,8441,Economy
4919,534,18,2024-11-08,10678,Economy
4920,196,20,2024-03-19,6725,Economy
4921,99,37,2024-08-13,65756,Business
4922,293,35,2024-08-11,51523,Business
4923,625,24,2024-02-28,12741,Business
4924,526,28,2024-05-16,6300,Economy
4925,4,33,2024-09-24,12934,Economy
4926,328,42,2024-09-23,40235,Business
4927,109,37,2024-08-03,7009,Economy
4928,663,50,2024-04-22,10034,Economy
4929,32,48,2024-11-25,53380,Business
4930,734,40,2024-05-23,10524,Economy
4931,431,31,2024-05-29,4616,Economy
4932,870,29,2024-04-08,9290,Economy
4933,413,12,2024-10-29,13767,Economy
4934,990,42,2024-12-14,9087,Economy
4935,95,34,2024-02-16,69621,Business
4936,154,19,2024-03-16,51423,Business
4937,842,22,2024-10-15,58305,Business
4938,638,36,2024-10-30,9887,Economy
4939,951,10,2024-04-30,10539,Economy
4940,743,10,2024-04-22,19603,Business
4941,462,40,2024-09-14,5482,Economy
4942,906,11,2024-04-26,11420,Business
4943,37,46,2024-08-07,39747,Business
4944,894,46,2024-10-04,11291,Business
4945,688,36,2024-05-23,62540,Business
4946,595,21,2024-12-26,13253,Business
4947,643,29,2024-08-03,45151,Business
4948,322,13,2024-10-30,11923,Economy
4949,554,40,2024-12-16,10412,Economy
4950,767,14,2024-08-24,8779,Economy
4951,598,5,2024-06-13,11612,Business
4952,572,38,2024-06-03,55197,Business
4953,172,26,2024-10-08,11282,Economy
4954,270,36,2024-09-19,57873,Business
4955,211,34,2024-01-12,3276,Economy
4956,702,31,2024-07-23,5472,Economy
4957,244,38,2024-07-23,5955,Economy
4958,118,41,2024-12-07,13355,Economy
4959,871,22,2024-02-15,5534,Economy
4960,951,37,2024-11-27,16883,Business
4961,524,50,2024-03-09,13630,Economy
4962,848,32,2024-01-04,54859,Business
4963,733,49,2024-11-01,4940,Economy
4964,49,30,2024-10-27,6595,Economy
4965,493,50,2024-03-16,9350,Economy
4966,567,39,2024-04-28,7503,Economy
4967,928,46,2024-09-18,43818,Business
4968,623,30,2024-01-24,14695,Economy
4969,324,3,2024-08-03,46978,Business
4970,472,33,2024-11-10,33528,Business
4971,998,13,2024-06-22,62470,Business
4972,14,32,2024-08-14,4663,Economy
4973,785,11,2024-12-02,4640,Economy
4974,331,22,2024-06-23,14163,Economy
4975,865,50,2024-06-11,8290,Business
4976,367,9,2024-11-25,11598,Economy
4977,490,40,2024-11-04,11463,Economy
4978,281,46,2024-05-23,9860,Business
4979,319,24,2024-09-17,4714,Economy
4980,996,5,2024-06-08,8055,Economy
4981,910,31,2024-01-27,5496,Economy
4982,959,15,2024-11-27,10451,Business
4983,204,26,2024-10-01,18920,Business
4984,333,41,2024-07-20,3613,Economy
4985,597,41,2024-08-12,62511,Business
4986,551,4,2024-03-13,13466,Economy
4987,997,20,2024-11-17,50813,Business
4988,437,33,2024-05-29,58003,Business
